Location;Births
Belt-Road Initiative (BRI);418409.334
Belt-Road Initiative (BRI);418149.793
Belt-Road Initiative (BRI);417927.256
Belt-Road Initiative (BRI);417423.949
Belt-Road Initiative (BRI);416607.74
Belt-Road Initiative (BRI);414500.216
Belt-Road Initiative (BRI);410464.191
Belt-Road Initiative (BRI);405170.529
Belt-Road Initiative (BRI);399394.814
Belt-Road Initiative (BRI);393524.006
Belt-Road Initiative: Africa;50976.606
Belt-Road Initiative: Africa;56633.666
Belt-Road Initiative: Africa;63219.744
Belt-Road Initiative: Africa;70526.807
Belt-Road Initiative: Africa;79683.287
Belt-Road Initiative: Africa;90193.293
Belt-Road Initiative: Africa;101716.784
Belt-Road Initiative: Africa;111991.649
Belt-Road Initiative: Africa;120590.274
Belt-Road Initiative: Africa;131221.656
Belt-Road Initiative: Africa;143491.895
Belt-Road Initiative: Africa;158672.573
Belt-Road Initiative: Africa;175132.233
Belt-Road Initiative: Africa;186250.427
Belt-Road Initiative: Africa;196940.986
Belt-Road Initiative: Africa;208094.785
Belt-Road Initiative: Africa;219860.197
Belt-Road Initiative: Africa;231075.455
Belt-Road Initiative: Africa;240820.621
Belt-Road Initiative: Africa;248549.215
Belt-Road Initiative: Africa;255018.24
Belt-Road Initiative: Africa;260411.608
Belt-Road Initiative: Africa;265159.033
Belt-Road Initiative: Africa;268821.318
Belt-Road Initiative: Africa;271447.733
Belt-Road Initiative: Africa;272877.587
Belt-Road Initiative: Africa;272911.557
Belt-Road Initiative: Africa;272058.386
Belt-Road Initiative: Africa;270645.534
Belt-Road Initiative: Africa;268594.733
Belt-Road Initiative: Asia;83589.108
Belt-Road Initiative: Asia;96173.786
Belt-Road Initiative: Asia;106440.711
Belt-Road Initiative: Asia;114998.78
Belt-Road Initiative: Asia;123070.035
Belt-Road Initiative: Asia;131249.727
Belt-Road Initiative: Asia;141429.448
Belt-Road Initiative: Asia;145881.725
Belt-Road Initiative: Asia;146471.774
Belt-Road Initiative: Asia;142885.495
Belt-Road Initiative: Asia;143688.438
Belt-Road Initiative: Asia;146519.044
Belt-Road Initiative: Asia;150640.201
Belt-Road Initiative: Asia;151283.363
Belt-Road Initiative: Asia;147654.62
Belt-Road Initiative: Asia;143602.34
Belt-Road Initiative: Asia;140359.919
Belt-Road Initiative: Asia;138408.767
Belt-Road Initiative: Asia;136905.815
Belt-Road Initiative: Asia;134418.379
Belt-Road Initiative: Asia;130793.535
Belt-Road Initiative: Asia;126547.871
Belt-Road Initiative: Asia;122715.505
Belt-Road Initiative: Asia;119208.617
Belt-Road Initiative: Asia;116106.736
Belt-Road Initiative: Asia;112966.16
Belt-Road Initiative: Asia;109556.394
Belt-Road Initiative: Asia;105988.573
Belt-Road Initiative: Asia;102502.57
Belt-Road Initiative: Asia;99340.201
Belt-Road Initiative: Europe;39738.739
Belt-Road Initiative: Europe;39760.368
Belt-Road Initiative: Europe;35508.177
Belt-Road Initiative: Europe;31501.54
Belt-Road Initiative: Europe;32237.545
Belt-Road Initiative: Europe;32634.249
Belt-Road Initiative: Europe;32403.501
Belt-Road Initiative: Europe;30987.827
Belt-Road Initiative: Europe;24511.246
Belt-Road Initiative: Europe;20516.547
Belt-Road Initiative: Europe;20226.236
Belt-Road Initiative: Europe;22232.23
Belt-Road Initiative: Europe;22749.798
Belt-Road Initiative: Europe;21734.026
Belt-Road Initiative: Europe;19655.935
Belt-Road Initiative: Europe;18077.388
Belt-Road Initiative: Europe;17463.18
Belt-Road Initiative: Europe;17710.204
Belt-Road Initiative: Europe;18132.442
Belt-Road Initiative: Europe;18037.228
Belt-Road Initiative: Europe;17307.28
Belt-Road Initiative: Europe;16362.484
Belt-Road Initiative: Europe;15709.568
Belt-Road Initiative: Europe;15510.513
Belt-Road Initiative: Europe;15595.343
Belt-Road Initiative: Europe;15593.717
Belt-Road Initiative: Europe;15318.359
Belt-Road Initiative: Europe;14833.621
Belt-Road Initiative: Europe;14342.141
Belt-Road Initiative: Europe;14049.549
Belt-Road Initiative: Latin America and the Caribbean;12744.078
Belt-Road Initiative: Latin America and the Caribbean;14423.339
Belt-Road Initiative: Latin America and the Caribbean;16290.071
Belt-Road Initiative: Latin America and the Caribbean;16977.812
Belt-Road Initiative: Latin America and the Caribbean;17178.198
Belt-Road Initiative: Latin America and the Caribbean;17652.074
Belt-Road Initiative: Latin America and the Caribbean;18322.825
Belt-Road Initiative: Latin America and the Caribbean;19141.595
Belt-Road Initiative: Latin America and the Caribbean;19387.605
Belt-Road Initiative: Latin America and the Caribbean;18915.53
Belt-Road Initiative: Latin America and the Caribbean;18314.348
Belt-Road Initiative: Latin America and the Caribbean;17856.54
Belt-Road Initiative: Latin America and the Caribbean;17436.004
Belt-Road Initiative: Latin America and the Caribbean;16963.902
Belt-Road Initiative: Latin America and the Caribbean;16484.84
Belt-Road Initiative: Latin America and the Caribbean;15973.562
Belt-Road Initiative: Latin America and the Caribbean;15396.602
Belt-Road Initiative: Latin America and the Caribbean;14809.81
Belt-Road Initiative: Latin America and the Caribbean;14303.812
Belt-Road Initiative: Latin America and the Caribbean;13871.201
Belt-Road Initiative: Latin America and the Caribbean;13405.483
Belt-Road Initiative: Latin America and the Caribbean;12932.412
Belt-Road Initiative: Latin America and the Caribbean;12444.965
Belt-Road Initiative: Latin America and the Caribbean;11989.355
Belt-Road Initiative: Latin America and the Caribbean;11579.185
Belt-Road Initiative: Latin America and the Caribbean;11198.937
Belt-Road Initiative: Latin America and the Caribbean;10839.91
Belt-Road Initiative: Latin America and the Caribbean;10480.188
Belt-Road Initiative: Latin America and the Caribbean;10122.68
Belt-Road Initiative: Latin America and the Caribbean;9789.008
Belt-Road Initiative: Pacific;831.559
Belt-Road Initiative: Pacific;915.04
Belt-Road Initiative: Pacific;973.869
Belt-Road Initiative: Pacific;1022.53
Belt-Road Initiative: Pacific;1087.686
Belt-Road Initiative: Pacific;1125.364
Belt-Road Initiative: Pacific;1185.366
Belt-Road Initiative: Pacific;1244.145
Belt-Road Initiative: Pacific;1333.216
Belt-Road Initiative: Pacific;1428.199
Belt-Road Initiative: Pacific;1491.558
Belt-Road Initiative: Pacific;1578.382
Belt-Road Initiative: Pacific;1610.641
Belt-Road Initiative: Pacific;1647.771
Belt-Road Initiative: Pacific;1700.119
Belt-Road Initiative: Pacific;1749.838
Belt-Road Initiative: Pacific;1792.71
Belt-Road Initiative: Pacific;1823.165
Belt-Road Initiative: Pacific;1851.783
Belt-Road Initiative: Pacific;1872.613
Belt-Road Initiative: Pacific;1884.796
Belt-Road Initiative: Pacific;1895.418
Belt-Road Initiative: Pacific;1898.185
Belt-Road Initiative: Pacific;1894.146
Belt-Road Initiative: Pacific;1878.743
Belt-Road Initiative: Pacific;1863.815
Belt-Road Initiative: Pacific;1837.971
Belt-Road Initiative: Pacific;1809.761
Belt-Road Initiative: Pacific;1781.889
Belt-Road Initiative: Pacific;1750.515
Benin;465.125
Benin;510.305
Benin;573.858
Benin;645.193
Benin;725.579
Benin;826.119
Benin;943.423
Benin;1078.287
Benin;1231.625
Benin;1384.385
Benin;1538.805
Benin;1719.855
Benin;1899.774
Benin;2065.662
Benin;2241.275
Benin;2424.222
Benin;2604.124
Benin;2774.413
Benin;2931.317
Benin;3079.737
Benin;3222.948
Benin;3362.4
Benin;3482.54
Benin;3592.656
Benin;3679.89
Benin;3746.803
Benin;3810.747
Benin;3854.765
Benin;3873.722
Benin;3867.871
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bermuda;
Bhutan;44.909
Bhutan;51.966
Bhutan;58.962
Bhutan;68.11
Bhutan;77.302
Bhutan;86.182
Bhutan;93.456
Bhutan;100.692
Bhutan;94.262
Bhutan;84.251
Bhutan;75.917
Bhutan;70.003
Bhutan;64.44
Bhutan;65.573
Bhutan;62.394
Bhutan;57.467
Bhutan;52.218
Bhutan;47.795
Bhutan;45.144
Bhutan;43.482
Bhutan;41.555
Bhutan;38.911
Bhutan;36.024
Bhutan;33.414
Bhutan;31.437
Bhutan;29.96
Bhutan;28.548
Bhutan;26.87
Bhutan;25.04
Bhutan;23.248
Black Sea Economic Cooperation (BSEC);31571.478
Black Sea Economic Cooperation (BSEC);32632.242
Black Sea Economic Cooperation (BSEC);29680.603
Black Sea Economic Cooperation (BSEC);26523.11
Black Sea Economic Cooperation (BSEC);27700.944
Black Sea Economic Cooperation (BSEC);28680.854
Black Sea Economic Cooperation (BSEC);29692.23
Black Sea Economic Cooperation (BSEC);28985.651
Black Sea Economic Cooperation (BSEC);23155.92
Black Sea Economic Cooperation (BSEC);20179.896
Black Sea Economic Cooperation (BSEC);19922.448
Black Sea Economic Cooperation (BSEC);21356.327
Black Sea Economic Cooperation (BSEC);22403.053
Black Sea Economic Cooperation (BSEC);21813.57
Black Sea Economic Cooperation (BSEC);19879.748
Black Sea Economic Cooperation (BSEC);18325.68
Black Sea Economic Cooperation (BSEC);17692.055
Black Sea Economic Cooperation (BSEC);17791.717
Black Sea Economic Cooperation (BSEC);17997.402
Black Sea Economic Cooperation (BSEC);17801.888
Black Sea Economic Cooperation (BSEC);17076.368
Black Sea Economic Cooperation (BSEC);16159.617
Black Sea Economic Cooperation (BSEC);15481.288
Black Sea Economic Cooperation (BSEC);15192.769
Black Sea Economic Cooperation (BSEC);15136.837
Black Sea Economic Cooperation (BSEC);15008.92
Black Sea Economic Cooperation (BSEC);14659.278
Black Sea Economic Cooperation (BSEC);14150.829
Black Sea Economic Cooperation (BSEC);13641.32
Black Sea Economic Cooperation (BSEC);13294.626
Bolivarian Alliance for the Americas (ALBA);3571.523
Bolivarian Alliance for the Americas (ALBA);3975.098
Bolivarian Alliance for the Americas (ALBA);4664.741
Bolivarian Alliance for the Americas (ALBA);4908.131
Bolivarian Alliance for the Americas (ALBA);5057.25
Bolivarian Alliance for the Americas (ALBA);5066.442
Bolivarian Alliance for the Americas (ALBA);5335.418
Bolivarian Alliance for the Americas (ALBA);5710.533
Bolivarian Alliance for the Americas (ALBA);5658.988
Bolivarian Alliance for the Americas (ALBA);5637.662
Bolivarian Alliance for the Americas (ALBA);5605.101
Bolivarian Alliance for the Americas (ALBA);5563.306
Bolivarian Alliance for the Americas (ALBA);5545.885
Bolivarian Alliance for the Americas (ALBA);5163.398
Bolivarian Alliance for the Americas (ALBA);4973.755
Bolivarian Alliance for the Americas (ALBA);5074.469
Bolivarian Alliance for the Americas (ALBA);4988.72
Bolivarian Alliance for the Americas (ALBA);4797.827
Bolivarian Alliance for the Americas (ALBA);4602.243
Bolivarian Alliance for the Americas (ALBA);4448.993
Bolivarian Alliance for the Americas (ALBA);4311.626
Bolivarian Alliance for the Americas (ALBA);4179.974
Bolivarian Alliance for the Americas (ALBA);4035.28
Bolivarian Alliance for the Americas (ALBA);3888.961
Bolivarian Alliance for the Americas (ALBA);3746.875
Bolivarian Alliance for the Americas (ALBA);3605.871
Bolivarian Alliance for the Americas (ALBA);3485.187
Bolivarian Alliance for the Americas (ALBA);3366.014
Bolivarian Alliance for the Americas (ALBA);3250.808
Bolivarian Alliance for the Americas (ALBA);3142.557
Bolivia (Plurinational State of);714.225
Bolivia (Plurinational State of);768.677
Bolivia (Plurinational State of);838.35
Bolivia (Plurinational State of);909.929
Bolivia (Plurinational State of);991.567
Bolivia (Plurinational State of);1068.268
Bolivia (Plurinational State of);1116.504
Bolivia (Plurinational State of);1188.315
Bolivia (Plurinational State of);1234.528
Bolivia (Plurinational State of);1265.558
Bolivia (Plurinational State of);1280.923
Bolivia (Plurinational State of);1263.709
Bolivia (Plurinational State of);1250.965
Bolivia (Plurinational State of);1233.184
Bolivia (Plurinational State of);1244.076
Bolivia (Plurinational State of);1244.704
Bolivia (Plurinational State of);1229.882
Bolivia (Plurinational State of);1210.461
Bolivia (Plurinational State of);1183.123
Bolivia (Plurinational State of);1156.191
Bolivia (Plurinational State of);1127.667
Bolivia (Plurinational State of);1104.665
Bolivia (Plurinational State of);1075.456
Bolivia (Plurinational State of);1043.145
Bolivia (Plurinational State of);1009.462
Bolivia (Plurinational State of);976.684
Bolivia (Plurinational State of);948.495
Bolivia (Plurinational State of);919.609
Bolivia (Plurinational State of);892.701
Bolivia (Plurinational State of);864.311
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bonaire, Sint Eustatius and Saba;
Bosnia and Herzegovina;526.459
Bosnia and Herzegovina;505.516
Bosnia and Herzegovina;510.041
Bosnia and Herzegovina;458.115
Bosnia and Herzegovina;434.394
Bosnia and Herzegovina;394.72
Bosnia and Herzegovina;381.702
Bosnia and Herzegovina;355.749
Bosnia and Herzegovina;284.034
Bosnia and Herzegovina;238.404
Bosnia and Herzegovina;179.252
Bosnia and Herzegovina;175.034
Bosnia and Herzegovina;161.503
Bosnia and Herzegovina;137.45
Bosnia and Herzegovina;121.063
Bosnia and Herzegovina;114.533
Bosnia and Herzegovina;112.322
Bosnia and Herzegovina;110.361
Bosnia and Herzegovina;106.282
Bosnia and Herzegovina;98.616
Bosnia and Herzegovina;90.442
Bosnia and Herzegovina;85.689
Bosnia and Herzegovina;83.678
Bosnia and Herzegovina;82.906
Bosnia and Herzegovina;81.206
Bosnia and Herzegovina;77.867
Bosnia and Herzegovina;73.55
Bosnia and Herzegovina;69.799
Bosnia and Herzegovina;67.692
Bosnia and Herzegovina;66.556
Botswana;103.781
Botswana;115.232
Botswana;123.925
Botswana;135.568
Botswana;152.958
Botswana;182.416
Botswana;211.229
Botswana;218.67
Botswana;228.217
Botswana;232.273
Botswana;250.606
Botswana;266.859
Botswana;281.927
Botswana;280.786
Botswana;273.934
Botswana;273.691
Botswana;277.906
Botswana;281.84
Botswana;280.743
Botswana;275.34
Botswana;269.541
Botswana;264.367
Botswana;260.919
Botswana;257.641
Botswana;252.689
Botswana;247.332
Botswana;241.801
Botswana;236.709
Botswana;232.525
Botswana;228.661
Brazil;12779.596
Brazil;14390.612
Brazil;16084.997
Brazil;16599.314
Brazil;16938.481
Brazil;18476.374
Brazil;19744.534
Brazil;18898.988
Brazil;18217.142
Brazil;18088.521
Brazil;16847.663
Brazil;15330.508
Brazil;14876.876
Brazil;14672.301
Brazil;13816.602
Brazil;12926.031
Brazil;12225.188
Brazil;11590.865
Brazil;11092.003
Brazil;10717.106
Brazil;10330.421
Brazil;9918.453
Brazil;9529.785
Brazil;9157.894
Brazil;8856.272
Brazil;8582.142
Brazil;8334.423
Brazil;8079.418
Brazil;7842.084
Brazil;7597.889
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
British Virgin Islands;
Brunei Darussalam;13.671
Brunei Darussalam;17.127
Brunei Darussalam;19.621
Brunei Darussalam;21.475
Brunei Darussalam;26.682
Brunei Darussalam;29.72
Brunei Darussalam;32.119
Brunei Darussalam;36.177
Brunei Darussalam;39.363
Brunei Darussalam;37.8
Brunei Darussalam;37.404
Brunei Darussalam;32.784
Brunei Darussalam;35.139
Brunei Darussalam;31.955
Brunei Darussalam;29.772
Brunei Darussalam;27.909
Brunei Darussalam;26.383
Brunei Darussalam;25.479
Brunei Darussalam;25.034
Brunei Darussalam;24.373
Brunei Darussalam;23.187
Brunei Darussalam;21.963
Brunei Darussalam;20.963
Brunei Darussalam;20.27
Brunei Darussalam;19.818
Brunei Darussalam;19.398
